customer_name,product_id,quantity
Customer 796,38,3
Customer 797,23,10
Customer 798,2,10
Customer 799,80,6
Customer 800,100,2
Customer 801,23,5
Customer 802,38,2
Customer 803,4,3
Customer 804,89,6
Customer 805,51,6
Customer 806,29,2
Customer 807,78,3
Customer 808,47,8
Customer 809,34,10
Customer 810,90,5
Customer 811,13,2
Customer 812,69,1
Customer 813,36,6
Customer 814,19,8
Customer 815,63,9
Customer 816,22,2
Customer 817,59,4
Customer 818,41,1
Customer 819,13,10
Customer 820,82,10
Customer 821,66,8
Customer 822,65,9
Customer 823,89,5
Customer 824,23,6
Customer 825,38,7
Customer 826,1,4
Customer 827,35,10
Customer 828,65,7
Customer 829,52,7
Customer 830,13,1
Customer 831,4,2
Customer 832,56,9
Customer 833,56,6
Customer 834,77,10
Customer 835,11,4
Customer 836,60,1
Customer 837,89,3
Customer 838,60,8
Customer 839,3,6
Customer 840,50,10
Customer 841,18,10
Customer 842,40,10
Customer 843,93,10
Customer 844,97,7
Customer 845,44,3
Customer 846,46,3
Customer 847,5,8
Customer 848,10,10
Customer 849,70,2
Customer 850,78,7
Customer 851,65,4
Customer 852,58,6
Customer 853,43,7
Customer 854,45,1
Customer 855,17,6
Customer 856,46,7
Customer 857,96,3
Customer 858,7,5
Customer 859,95,7
Customer 860,80,5
Customer 861,9,5
Customer 862,43,7
Customer 863,50,2
Customer 864,37,5
Customer 865,50,3
Customer 866,10,2
Customer 867,68,3
Customer 868,25,4
Customer 869,94,10
Customer 870,93,6
Customer 871,40,10
Customer 872,81,5
Customer 873,42,5
Customer 874,89,4
Customer 875,90,6
Customer 876,50,5
Customer 877,61,1
Customer 878,55,7
Customer 879,43,10
Customer 880,96,3
Customer 881,12,2
Customer 882,41,6
Customer 883,97,1
Customer 884,67,6
Customer 885,43,1
Customer 886,7,6
Customer 887,10,10
Customer 888,100,6
Customer 889,53,8
Customer 890,49,10
Customer 891,11,7
Customer 892,24,2
Customer 893,72,3
Customer 894,10,2
Customer 895,21,9
Customer 896,27,8
Customer 897,8,3
Customer 898,10,4
Customer 899,78,4
Customer 900,96,8
Customer 901,74,7
Customer 902,79,1
Customer 903,77,5
Customer 904,89,8
Customer 905,75,3
Customer 906,28,3
Customer 907,68,1
Customer 908,11,5
Customer 909,75,1
Customer 910,66,6
Customer 911,82,4
Customer 912,71,5
Customer 913,64,4
Customer 914,33,2
Customer 915,83,1
Customer 916,57,8
Customer 917,65,6
Customer 918,4,2
Customer 919,59,10
Customer 920,77,1
Customer 921,39,9
Customer 922,28,5
Customer 923,30,5
Customer 924,42,1
Customer 925,87,3
Customer 926,75,8
Customer 927,18,7
Customer 928,92,5
Customer 929,76,1
Customer 930,36,3
Customer 931,64,3
Customer 932,8,3
Customer 933,74,5
Customer 934,20,1
Customer 935,52,4
Customer 936,1,4
Customer 937,20,9
Customer 938,99,3
Customer 939,18,10
Customer 940,82,1
Customer 941,53,4
Customer 942,43,9
Customer 943,56,4
Customer 944,9,10
Customer 945,34,7
Customer 946,37,1
Customer 947,23,4
Customer 948,32,7
Customer 949,24,6
Customer 950,35,3
Customer 951,68,2
Customer 952,43,1
Customer 953,97,3
Customer 954,83,8
Customer 955,83,6
Customer 956,6,2
Customer 957,32,2
Customer 958,6,1
Customer 959,12,10
Customer 960,78,2
Customer 961,88,6
Customer 962,38,1
Customer 963,44,8
Customer 964,59,3
Customer 965,7,5
Customer 966,44,10
Customer 967,91,8
Customer 968,35,9
Customer 969,29,8
Customer 970,34,2
Customer 971,59,10
Customer 972,15,9
Customer 973,85,7
Customer 974,69,2
Customer 975,96,9
Customer 976,91,7
Customer 977,53,1
Customer 978,27,2
Customer 979,82,1
Customer 980,8,5
Customer 981,53,8
Customer 982,86,6
Customer 983,78,5
Customer 984,86,4
Customer 985,11,9
Customer 986,17,2
Customer 987,34,7
Customer 988,90,9
Customer 989,77,1
Customer 990,81,3
Customer 991,99,2
Customer 992,21,6
Customer 993,56,4
Customer 994,15,8
Customer 995,57,1
Customer 996,93,4
Customer 997,75,3
Customer 998,44,9
Customer 999,91,4
Customer 1000,23,1
Customer 1,41,6
Customer 2,57,8
Customer 3,67,10
Customer 4,59,10
Customer 5,99,6
Customer 6,56,5
Customer 7,44,1
Customer 8,51,6
Customer 9,89,4
Customer 10,12,3
Customer 11,69,4
Customer 12,58,9
Customer 13,33,7
Customer 14,88,2
Customer 15,23,2
Customer 16,60,2
Customer 17,44,7
Customer 18,50,5
Customer 19,33,2
Customer 20,75,2
Customer 21,79,6
Customer 22,7,10
Customer 23,11,2
Customer 24,45,5
Customer 25,84,3
Customer 26,65,2
Customer 27,13,2
Customer 28,79,8
Customer 29,47,6
Customer 30,45,7
Customer 31,23,9
Customer 32,32,7
Customer 33,11,3
Customer 34,59,4
Customer 35,9,6
Customer 36,67,6
Customer 37,29,10
Customer 38,8,8
Customer 39,30,2
Customer 40,57,4
Customer 41,2,4
Customer 42,31,5
Customer 43,51,7
Customer 44,10,8
Customer 45,11,2
Customer 46,36,10
Customer 47,22,6
Customer 48,96,1
Customer 49,12,3
Customer 50,50,8
Customer 51,26,10
Customer 52,67,1
Customer 53,95,5
Customer 54,44,4
Customer 55,19,4
Customer 56,69,3
Customer 57,3,8
Customer 58,14,7
Customer 59,35,6
Customer 60,87,2
Customer 61,19,1
Customer 62,41,10
Customer 63,45,8
Customer 64,15,6
Customer 65,39,9
Customer 66,34,4
Customer 67,2,6
Customer 68,55,9
Customer 69,55,9
Customer 70,41,3
Customer 71,70,5
Customer 72,90,9
Customer 73,16,6
Customer 74,29,2
Customer 75,51,6
Customer 76,69,7
Customer 77,80,5
Customer 78,73,9
Customer 79,59,10
Customer 80,42,9
Customer 81,1,3
Customer 82,81,6
Customer 83,94,9
Customer 84,68,4
Customer 85,72,10
Customer 86,63,10
Customer 87,59,3
Customer 88,14,10
Customer 89,32,1
Customer 90,77,3
Customer 91,54,9
Customer 92,6,4
Customer 93,1,3
Customer 94,92,5
Customer 95,95,6
Customer 96,4,9
Customer 97,89,10
Customer 98,66,8
Customer 99,55,3
Customer 100,35,9
Customer 101,51,5
Customer 102,29,10
Customer 103,85,10
Customer 104,15,6
Customer 105,41,8
Customer 106,25,2
Customer 107,3,6
Customer 108,39,9
Customer 109,19,7
Customer 110,24,3
Customer 111,92,9
Customer 112,38,9
Customer 113,6,6
Customer 114,19,7
Customer 115,71,1
Customer 116,61,5
Customer 117,59,6
Customer 118,78,8
Customer 119,2,4
Customer 120,14,8
Customer 121,28,6
Customer 122,11,7
Customer 123,13,9
Customer 124,93,9
Customer 125,31,8
Customer 126,16,4
Customer 127,93,1
Customer 128,88,6
Customer 129,5,3
Customer 130,99,4
Customer 131,23,10
Customer 132,76,9
Customer 133,63,8
Customer 134,33,7
Customer 135,99,2
Customer 136,28,5
Customer 137,79,6
Customer 138,76,2
Customer 139,60,7
Customer 140,65,9
Customer 141,30,7
Customer 142,10,3
Customer 143,76,10
Customer 144,91,6
Customer 145,74,6
Customer 146,98,8
Customer 147,1,2
Customer 148,90,6
Customer 149,33,6
Customer 150,70,2
Customer 151,40,4
Customer 152,19,8
Customer 153,5,8
Customer 154,1,7
Customer 155,96,7
Customer 156,88,3
Customer 157,71,6
Customer 158,73,4
Customer 159,84,6
Customer 160,47,7
Customer 161,91,3
Customer 162,4,3
Customer 163,50,1
Customer 164,98,7
Customer 165,7,4
Customer 166,48,10
Customer 167,7,1
Customer 168,95,8
Customer 169,59,7
Customer 170,95,1
Customer 171,27,1
Customer 172,53,2
Customer 173,89,3
Customer 174,11,2
Customer 175,87,3
Customer 176,100,6
Customer 177,58,10
Customer 178,45,3
Customer 179,80,2
Customer 180,33,8
Customer 181,34,2
Customer 182,45,7
Customer 183,99,4
Customer 184,8,5
Customer 185,60,10
Customer 186,85,5
Customer 187,34,7
Customer 188,55,5
Customer 189,92,5
Customer 190,14,1
Customer 191,21,4
Customer 192,28,3
Customer 193,40,1
Customer 194,51,5
Customer 195,6,8
Customer 196,68,3
Customer 197,83,7
Customer 198,94,4
Customer 199,70,5
Customer 200,74,9
Customer 201,12,10
Customer 202,96,4
Customer 203,27,2
Customer 204,8,7
Customer 205,67,5
Customer 206,84,7
Customer 207,70,9
Customer 208,96,3
Customer 209,30,2
Customer 210,47,10
Customer 211,36,10
Customer 212,4,8
Customer 213,46,9
Customer 214,98,6
Customer 215,5,9
Customer 216,29,2
Customer 217,45,3
Customer 218,67,3
Customer 219,67,5
Customer 220,2,3
Customer 221,85,9
Customer 222,52,5
Customer 223,43,9
Customer 224,22,4
Customer 225,9,8
Customer 226,34,5
Customer 227,20,6
Customer 228,62,10
Customer 229,51,4
Customer 230,89,4
Customer 231,55,10
Customer 232,88,3
Customer 233,76,2
Customer 234,70,7
Customer 235,66,8
Customer 236,68,2
Customer 237,82,8
Customer 238,23,1
Customer 239,90,1
Customer 240,30,1
Customer 241,19,10
Customer 242,59,2
Customer 243,56,10
Customer 244,27,1
Customer 245,26,3
Customer 246,57,4
Customer 247,12,5
Customer 248,44,4
Customer 249,52,9
Customer 250,84,9
Customer 251,99,2
Customer 252,27,8
Customer 253,85,1
Customer 254,72,8
Customer 255,95,8
Customer 256,88,10
Customer 257,48,3
Customer 258,94,7
Customer 259,22,7
Customer 260,76,1
Customer 261,8,7
Customer 262,74,5
Customer 263,85,6
Customer 264,26,9
Customer 265,61,9
Customer 266,69,4
Customer 267,85,4
Customer 268,5,10
Customer 269,27,5
Customer 270,44,9
Customer 271,81,2
Customer 272,77,1
Customer 273,88,3
Customer 274,87,6
Customer 275,94,5
Customer 276,57,3
Customer 277,8,2
Customer 278,47,6
Customer 279,52,5
Customer 280,7,10
Customer 281,47,9
Customer 282,44,4
Customer 283,48,6
Customer 284,99,6
Customer 285,83,5
Customer 286,16,1
Customer 287,17,6
Customer 288,30,10
Customer 289,98,8
Customer 290,63,9
Customer 291,84,10
Customer 292,40,10
Customer 293,77,9
Customer 294,37,3
Customer 295,12,2
Customer 296,3,4
Customer 297,17,2
Customer 298,15,7
Customer 299,76,6
Customer 300,52,3
Customer 301,4,4
Customer 302,30,1
Customer 303,12,1
Customer 304,72,2
Customer 305,16,5
Customer 306,14,9
Customer 307,92,2
Customer 308,11,6
Customer 309,5,4
Customer 310,15,9
Customer 311,83,9
Customer 312,55,5
Customer 313,23,7
Customer 314,88,2
Customer 315,43,5
Customer 316,52,6
Customer 317,28,3
Customer 318,86,9
Customer 319,86,9
Customer 320,29,2
Customer 321,10,8
Customer 322,99,2
Customer 323,57,2
Customer 324,4,3
Customer 325,48,10
Customer 326,66,4
Customer 327,9,8
Customer 328,94,3
Customer 329,98,6
Customer 330,32,1
Customer 331,43,4
Customer 332,1,1
Customer 333,94,6
Customer 334,64,4
Customer 335,59,9
Customer 336,88,10
Customer 337,49,5
Customer 338,33,5
Customer 339,2,7
Customer 340,42,4
Customer 341,71,10
Customer 342,51,2
Customer 343,33,10
Customer 344,94,6
Customer 345,71,6
Customer 346,97,3
Customer 347,8,6
Customer 348,44,10
Customer 349,59,8
Customer 350,14,5
Customer 351,73,3
Customer 352,58,10
Customer 353,33,4
Customer 354,33,10
Customer 355,46,10
Customer 356,46,9
Customer 357,56,3
Customer 358,20,7
Customer 359,58,3
Customer 360,63,9
Customer 361,74,7
Customer 362,12,6
Customer 363,37,4
Customer 364,79,5
Customer 365,60,4
Customer 366,60,2
Customer 367,68,4
Customer 368,37,4
Customer 369,57,2
Customer 370,99,3
Customer 371,99,8
Customer 372,62,7
Customer 373,63,9
Customer 374,1,6
Customer 375,88,10
Customer 376,90,4
Customer 377,25,5
Customer 378,19,10
Customer 379,90,10
Customer 380,14,4
Customer 381,21,3
Customer 382,79,8
Customer 383,17,10
Customer 384,78,2
Customer 385,80,7
Customer 386,17,6
Customer 387,85,10
Customer 388,54,8
Customer 389,96,7
Customer 390,69,6
Customer 391,2,4
Customer 392,19,2
Customer 393,50,10
Customer 394,5,1
Customer 395,42,7
Customer 396,98,3
Customer 397,91,2
Customer 398,2,3
Customer 399,44,7
Customer 400,48,2
Customer 401,76,6
Customer 402,48,8
Customer 403,9,6
Customer 404,86,1
Customer 405,45,10
Customer 406,22,3
Customer 407,100,5
Customer 408,38,8
Customer 409,6,4
Customer 410,19,4
Customer 411,42,8
Customer 412,2,8
Customer 413,95,7
Customer 414,58,2
Customer 415,12,7
Customer 416,48,9
Customer 417,40,2
Customer 418,45,10
Customer 419,96,8
Customer 420,33,2
Customer 421,69,10
Customer 422,48,3
Customer 423,32,7
Customer 424,95,7
Customer 425,96,4
Customer 426,53,3
Customer 427,37,5
Customer 428,46,8
Customer 429,24,10
Customer 430,36,7
Customer 431,58,6
Customer 432,26,4
Customer 433,64,3
Customer 434,14,6
Customer 435,47,6
Customer 436,64,10
Customer 437,79,3
Customer 438,97,8
Customer 439,86,5
Customer 440,91,9
Customer 441,67,5
Customer 442,54,1
Customer 443,37,5
Customer 444,29,5
Customer 445,46,3
Customer 446,4,1
Customer 447,11,10
Customer 448,1,3
Customer 449,79,2
Customer 450,36,6
Customer 451,30,2
Customer 452,43,10
Customer 453,84,1
Customer 454,16,5
Customer 455,62,10
Customer 456,82,7
Customer 457,55,10
Customer 458,3,6
Customer 459,5,1
Customer 460,18,2
Customer 461,100,7
Customer 462,74,2
Customer 463,81,9
Customer 464,95,9
Customer 465,16,3
Customer 466,56,6
Customer 467,59,7
Customer 468,21,2
Customer 469,32,2
Customer 470,50,8
Customer 471,14,6
Customer 472,36,8
Customer 473,99,7
Customer 474,70,6
Customer 475,86,2
Customer 476,6,8
Customer 477,53,5
Customer 478,13,3
Customer 479,44,9
Customer 480,17,6
Customer 481,36,1
Customer 482,79,2
Customer 483,12,8
Customer 484,89,8
Customer 485,78,5
Customer 486,86,5
Customer 487,72,9
Customer 488,43,7
Customer 489,51,2
Customer 490,47,5
Customer 491,77,7
Customer 492,85,8
Customer 493,28,6
Customer 494,78,4
Customer 495,16,2
Customer 496,24,3
Customer 497,1,3
Customer 498,56,2
Customer 499,100,9
Customer 500,56,6
Customer 501,37,1
Customer 502,10,2
Customer 503,63,9
Customer 504,12,3
Customer 505,58,1
Customer 506,21,10
Customer 507,35,5
Customer 508,67,10
Customer 509,85,4
Customer 510,88,7
Customer 511,41,8
Customer 512,62,9
Customer 513,62,3
Customer 514,99,1
Customer 515,32,3
Customer 516,71,1
Customer 517,60,3
Customer 518,88,6
Customer 519,79,1
Customer 520,86,9
Customer 521,56,10
Customer 522,2,2
Customer 523,65,3
Customer 524,78,6
Customer 525,98,1
Customer 526,23,7
Customer 527,57,2
Customer 528,94,3
Customer 529,55,9
Customer 530,63,5
Customer 531,98,3
Customer 532,22,1
Customer 533,95,5
Customer 534,99,4
Customer 535,9,3
Customer 536,31,5
Customer 537,86,3
Customer 538,56,1
Customer 539,27,10
Customer 540,2,7
Customer 541,1,5
Customer 542,35,6
Customer 543,84,3
Customer 544,82,2
Customer 545,62,9
Customer 546,56,6
Customer 547,65,2
Customer 548,41,9
Customer 549,42,7
Customer 550,34,9
Customer 551,1,7
Customer 552,90,9
Customer 553,25,3
Customer 554,85,2
Customer 555,33,8
Customer 556,83,2
Customer 557,47,2
Customer 558,95,6
Customer 559,54,1
Customer 560,14,7
Customer 561,35,3
Customer 562,36,2
Customer 563,95,8
Customer 564,51,4
Customer 565,52,8
Customer 566,24,10
Customer 567,70,8
Customer 568,80,10
Customer 569,80,5
Customer 570,27,2
Customer 571,91,6
Customer 572,11,9
Customer 573,1,6
Customer 574,34,1
Customer 575,37,6
Customer 576,73,9
Customer 577,4,8
Customer 578,13,1
Customer 579,8,1
Customer 580,98,1
Customer 581,96,8
Customer 582,21,7
Customer 583,6,4
Customer 584,41,3
Customer 585,60,6
Customer 586,79,1
Customer 587,65,5
Customer 588,42,2
Customer 589,89,7
Customer 590,58,6
Customer 591,84,7
Customer 592,24,7
Customer 593,69,6
Customer 594,21,9
Customer 595,3,7
Customer 596,35,9
Customer 597,11,7
Customer 598,53,5
Customer 599,7,6
Customer 600,96,7
Customer 601,48,3
Customer 602,50,7
Customer 603,12,6
Customer 604,9,4
Customer 605,61,6
Customer 606,13,2
Customer 607,91,5
Customer 608,100,9
Customer 609,52,6
Customer 610,35,9
Customer 611,1,8
Customer 612,42,7
Customer 613,6,6
Customer 614,86,3
Customer 615,82,5
Customer 616,51,9
Customer 617,67,5
Customer 618,84,5
Customer 619,30,4
Customer 620,98,1
Customer 621,23,2
Customer 622,53,3
Customer 623,8,6
Customer 624,77,5
Customer 625,56,6
Customer 626,5,8
Customer 627,56,6
Customer 628,50,1
Customer 629,71,3
Customer 630,48,2
Customer 631,88,3
Customer 632,80,10
Customer 633,58,6
Customer 634,29,7
Customer 635,84,10
Customer 636,47,5
Customer 637,65,7
Customer 638,58,1
Customer 639,88,6
Customer 640,91,8
Customer 641,1,6
Customer 642,54,3
Customer 643,68,5
Customer 644,47,7
Customer 645,54,3
Customer 646,89,10
Customer 647,83,8
Customer 648,15,4
Customer 649,36,1
Customer 650,16,3
Customer 651,88,4
Customer 652,35,1
Customer 653,7,7
Customer 654,57,7
Customer 655,99,9
Customer 656,35,8
Customer 657,47,1
Customer 658,66,10
Customer 659,33,7
Customer 660,9,5
Customer 661,30,10
Customer 662,66,5
Customer 663,67,8
Customer 664,64,9
Customer 665,88,8
Customer 666,10,3
Customer 667,56,8
Customer 668,29,6
Customer 669,56,6
Customer 670,98,1
Customer 671,48,4
Customer 672,99,3
Customer 673,50,6
Customer 674,23,6
Customer 675,44,4
Customer 676,27,10
Customer 677,27,2
Customer 678,45,5
Customer 679,91,1
Customer 680,28,1
Customer 681,9,3
Customer 682,33,10
Customer 683,61,6
Customer 684,29,1
Customer 685,37,7
Customer 686,95,7
Customer 687,36,1
Customer 688,79,5
Customer 689,75,5
Customer 690,44,4
Customer 691,72,1
Customer 692,16,10
Customer 693,72,9
Customer 694,89,1
Customer 695,23,5
Customer 696,68,9
Customer 697,50,1
Customer 698,47,6
Customer 699,58,1
Customer 700,87,2
Customer 701,52,7
Customer 702,44,6
Customer 703,46,8
Customer 704,82,2
Customer 705,68,3
Customer 706,24,8
Customer 707,74,3
Customer 708,30,8
Customer 709,22,5
Customer 710,46,9
Customer 711,53,2
Customer 712,67,9
Customer 713,90,9
Customer 714,72,10
Customer 715,8,8
Customer 716,94,5
Customer 717,93,1
Customer 718,91,4
Customer 719,39,3
Customer 720,72,3
Customer 721,88,8
Customer 722,65,4
Customer 723,32,2
Customer 724,42,10
Customer 725,24,4
Customer 726,88,3
Customer 727,22,2
Customer 728,55,6
Customer 729,15,10
Customer 730,8,8
Customer 731,84,10
Customer 732,95,7
Customer 733,95,4
Customer 734,55,2
Customer 735,95,9
Customer 736,73,3
Customer 737,46,5
Customer 738,96,10
Customer 739,40,6
Customer 740,29,2
Customer 741,45,3
Customer 742,52,4
Customer 743,10,5
Customer 744,81,3
Customer 745,72,7
Customer 746,34,4
Customer 747,2,9
Customer 748,59,9
Customer 749,55,6
Customer 750,33,2
Customer 751,78,3
Customer 752,89,4
Customer 753,24,8
Customer 754,33,1
Customer 755,9,3
Customer 756,19,1
Customer 757,50,3
Customer 758,96,3
Customer 759,27,10
Customer 760,21,5
Customer 761,79,7
Customer 762,50,8
Customer 763,97,6
Customer 764,51,6
Customer 765,85,8
Customer 766,52,4
Customer 767,93,10
Customer 768,56,10
Customer 769,53,2
Customer 770,24,8
Customer 771,29,4
Customer 772,35,7
Customer 773,63,1
Customer 774,17,2
Customer 775,72,3
Customer 776,58,2
Customer 777,5,3
Customer 778,67,7
Customer 779,55,6
Customer 780,3,6
Customer 781,23,8
Customer 782,40,1
Customer 783,90,6
Customer 784,30,7
Customer 785,48,10
Customer 786,98,8
Customer 787,16,1
Customer 788,57,3
Customer 789,14,3
Customer 790,96,7
Customer 791,100,9
Customer 792,35,8
Customer 793,88,2
Customer 794,37,10
Customer 795,45,6
Customer 796,49,2
Customer 797,77,8
Customer 798,78,2
Customer 799,55,8
Customer 800,38,3
Customer 801,31,7
Customer 802,16,1
Customer 803,89,2
Customer 804,9,1
Customer 805,8,1
Customer 806,100,7
Customer 807,26,3
Customer 808,98,6
Customer 809,40,10
Customer 810,49,3
Customer 811,3,10
Customer 812,88,7
Customer 813,53,9
Customer 814,97,10
Customer 815,22,4
Customer 816,81,7
Customer 817,8,1
Customer 818,64,10
Customer 819,18,1
Customer 820,42,5
Customer 821,28,4
Customer 822,11,7
Customer 823,84,1
Customer 824,1,7
Customer 825,37,9
Customer 826,42,3
Customer 827,76,4
Customer 828,21,3
Customer 829,84,8
Customer 830,60,9
Customer 831,34,7
Customer 832,38,10
Customer 833,84,4
Customer 834,72,5
Customer 835,11,4
Customer 836,17,2
Customer 837,99,4
Customer 838,98,5
Customer 839,6,8
Customer 840,56,1
Customer 841,97,8
Customer 842,6,4
Customer 843,6,10
Customer 844,76,7
Customer 845,97,3
Customer 846,33,4
Customer 847,66,6
Customer 848,96,7
Customer 849,89,8
Customer 850,67,10
Customer 851,19,1
Customer 852,71,2
Customer 853,30,9
Customer 854,58,2
Customer 855,30,1
Customer 856,69,7
Customer 857,78,5
Customer 858,86,5
Customer 859,9,8
Customer 860,58,1
Customer 861,99,10
Customer 862,60,6
Customer 863,89,3
Customer 864,51,2
Customer 865,4,5
Customer 866,65,4
Customer 867,60,4
Customer 868,27,1
Customer 869,70,9
Customer 870,96,3
Customer 871,88,3
Customer 872,29,7
Customer 873,56,9
Customer 874,4,5
Customer 875,37,3
Customer 876,1,7
Customer 877,47,2
Customer 878,19,8
Customer 879,24,7
Customer 880,26,3
Customer 881,27,2
Customer 882,72,8
Customer 883,90,5
Customer 884,27,5
Customer 885,9,8
Customer 886,93,9
Customer 887,50,3
Customer 888,39,7
Customer 889,83,3
Customer 890,61,6
Customer 891,94,8
Customer 892,26,5
Customer 893,5,10
Customer 894,28,4
Customer 895,20,10
Customer 896,47,10
Customer 897,22,8
Customer 898,51,2
Customer 899,54,8
Customer 900,96,5
Customer 901,97,9
Customer 902,46,9
Customer 903,31,8
Customer 904,25,5
Customer 905,67,4
Customer 906,66,5
Customer 907,10,10
Customer 908,90,2
Customer 909,30,1
Customer 910,5,7
Customer 911,83,10
Customer 912,21,5
Customer 913,60,7
Customer 914,16,10
Customer 915,77,8
Customer 916,68,1
Customer 917,10,3
Customer 918,43,10
Customer 919,48,9
Customer 920,98,10
Customer 921,95,1
Customer 922,69,9
Customer 923,16,8
Customer 924,41,9
Customer 925,92,1
Customer 926,22,8
Customer 927,77,6
Customer 928,57,2
Customer 929,95,2
Customer 930,88,4
Customer 931,62,2
Customer 932,67,1
Customer 933,15,2
Customer 934,51,10
Customer 935,9,8
Customer 936,70,3
Customer 937,28,5
Customer 938,28,2
Customer 939,20,2
Customer 940,73,8
Customer 941,87,8
Customer 942,49,2
Customer 943,98,9
Customer 944,13,3
Customer 945,14,9
Customer 946,28,10
Customer 947,27,8
Customer 948,56,1
Customer 949,86,5
Customer 950,2,9
Customer 951,83,9
Customer 952,1,10
Customer 953,92,6
Customer 954,96,10
Customer 955,80,3
Customer 956,59,1
Customer 957,97,7
Customer 958,51,5
Customer 959,81,3
Customer 960,34,10
Customer 961,2,7
Customer 962,59,10
Customer 963,58,6
Customer 964,73,5
Customer 965,22,4
Customer 966,83,10
Customer 967,92,6
Customer 968,72,3
Customer 969,34,1
Customer 970,80,9
Customer 971,78,3
Customer 972,22,1
Customer 973,5,4
Customer 974,15,2
Customer 975,17,6
Customer 976,28,10
Customer 977,90,5
Customer 978,22,2
Customer 979,65,8
Customer 980,63,7
Customer 981,14,4
Customer 982,28,2
Customer 983,73,2
Customer 984,60,6
Customer 985,97,2
Customer 986,81,3
Customer 987,96,4
Customer 988,24,2
Customer 989,67,4
Customer 990,94,5
Customer 991,90,3
Customer 992,17,10
Customer 993,30,8
Customer 994,87,1
Customer 995,30,6
Customer 996,8,8
Customer 997,47,1
Customer 998,8,7
Customer 999,39,5
Customer 1000,70,10
Customer 1,26,6
Customer 2,4,2
Customer 3,71,4
Customer 4,58,6
Customer 5,60,3
Customer 6,24,2
Customer 7,88,7
Customer 8,51,2
Customer 9,48,3
Customer 10,8,2
Customer 11,14,5
Customer 12,67,9
Customer 13,96,6
Customer 14,12,2
Customer 15,53,6
Customer 16,72,8
Customer 17,89,2
Customer 18,55,10
Customer 19,66,9
Customer 20,80,6
Customer 21,80,5
Customer 22,98,9
Customer 23,79,10
Customer 24,22,5
Customer 25,56,9
Customer 26,18,10
Customer 27,67,8
Customer 28,25,7
Customer 29,27,1
Customer 30,32,8
Customer 31,36,7
Customer 32,75,9
Customer 33,15,5
Customer 34,61,5
Customer 35,17,7
Customer 36,17,6
Customer 37,67,6
Customer 38,38,4
Customer 39,65,7
Customer 40,64,7
Customer 41,72,10
Customer 42,21,5
Customer 43,66,1
Customer 44,4,6
Customer 45,8,2
Customer 46,99,8
Customer 47,15,9
Customer 48,79,4
Customer 49,60,8
Customer 50,96,5
Customer 51,32,1
Customer 52,81,9
Customer 53,56,1
Customer 54,76,6
Customer 55,13,1
Customer 56,39,3
Customer 57,37,4
Customer 58,82,6
Customer 59,8,5
Customer 60,30,1
Customer 61,45,8
Customer 62,98,2
Customer 63,49,8
Customer 64,61,5
Customer 65,42,6
Customer 66,21,8
Customer 67,70,3
Customer 68,55,7
Customer 69,35,6
Customer 70,67,4
Customer 71,89,3
Customer 72,35,7
Customer 73,87,3
Customer 74,61,7
Customer 75,38,1
Customer 76,30,5
Customer 77,57,1
Customer 78,82,9
Customer 79,30,10
Customer 80,55,10
Customer 81,16,6
Customer 82,95,9
Customer 83,18,1
Customer 84,65,7
Customer 85,12,6
Customer 86,10,10
Customer 87,65,4
Customer 88,96,9
Customer 89,72,5
Customer 90,23,6
Customer 91,28,10
Customer 92,47,5
Customer 93,35,4
Customer 94,33,7
Customer 95,75,8
Customer 96,3,8
Customer 97,53,9
Customer 98,68,1
Customer 99,14,6
Customer 100,95,6
Customer 101,68,5
Customer 102,39,5
Customer 103,26,8
Customer 104,36,4
Customer 105,49,7
Customer 106,56,10
Customer 107,88,3
Customer 108,44,8
Customer 109,66,6
Customer 110,13,1
Customer 111,62,6
Customer 112,55,10
Customer 113,53,5
Customer 114,63,8
Customer 115,83,4
Customer 116,63,7
Customer 117,57,1
Customer 118,14,8
Customer 119,79,4
Customer 120,37,2
Customer 121,78,5
Customer 122,84,6
Customer 123,1,2
Customer 124,54,6
Customer 125,92,9
Customer 126,45,3
Customer 127,94,10
Customer 128,40,9
Customer 129,25,3
Customer 130,63,1
Customer 131,39,1
Customer 132,2,2
Customer 133,50,1
Customer 134,11,3
Customer 135,4,3
Customer 136,29,9
Customer 137,93,2
Customer 138,91,2
Customer 139,80,4
Customer 140,10,9
Customer 141,91,5
Customer 142,77,1
Customer 143,13,4
Customer 144,50,9
Customer 145,49,3
Customer 146,97,8
Customer 147,18,7
Customer 148,66,1
Customer 149,8,7
Customer 150,78,5
Customer 151,12,6
Customer 152,29,6
Customer 153,94,4
Customer 154,1,4
Customer 155,44,10
Customer 156,93,1
Customer 157,70,1
Customer 158,54,4
Customer 159,77,1
Customer 160,27,2
Customer 161,88,7
Customer 162,98,4
Customer 163,79,2
Customer 164,92,9
Customer 165,5,5
Customer 166,96,2
Customer 167,76,5
Customer 168,70,1
Customer 169,42,6
Customer 170,49,2
Customer 171,55,9
Customer 172,24,4
Customer 173,36,7
Customer 174,26,5
Customer 175,59,8
Customer 176,32,1
Customer 177,77,9
Customer 178,83,6
Customer 179,90,9
Customer 180,64,1
Customer 181,29,1
Customer 182,25,7
Customer 183,68,7
Customer 184,90,1
Customer 185,23,6
Customer 186,93,9
Customer 187,56,9
Customer 188,97,2
Customer 189,66,1
Customer 190,74,6
Customer 191,78,2
Customer 192,45,8
Customer 193,65,8
